0,1,2,3,4,5,6,7,8
-2.5034633,3.276334,-1.2300196,-0.6668,5.4288034,5.5423336,-0.053119846,0.0043146927,1.9266291
0.7895372,4.0608673,-1.2756478,2.910277,4.7474666,3.176504,0.7228802,-2.6165285,0.5610727
-2.7161121,3.416447,-0.7727148,-0.5471766,4.987982,4.4871235,-0.43561444,-2.5084481,1.344608
-2.062005,3.4016259,-1.5885001,-0.5029807,4.8982363,4.528458,0.1549244,0.60948044,3.3114595
-2.364019,2.542137,-1.8786219,-0.61968255,3.7868829,6.0076337,0.97000676,-2.3163257,1.4914865
-3.424455,4.262836,-0.71946555,-2.1513424,4.5562935,6.543782,-0.0914847,-1.7984829,2.6202383
-2.7453582,2.4439638,0.91437775,-1.9595422,5.7969446,3.874078,-0.7296884,0.082332045,3.5740118
1.5009445,4.85619,-1.6933339,3.0711462,2.1155968,2.4878795,1.0549245,-6.2232094,0.3117643
-5.346472,3.1283631,2.813653,-3.1307821,4.876519,6.4493737,-0.017272063,-0.13674805,-0.30171305
0.5779438,3.4934874,-0.24219067,2.0602481,5.358493,2.880728,-0.19535968,-4.698229,0.7508668
-0.52550495,3.9627135,-1.1407555,2.2896996,3.709818,2.9600637,1.3913531,-5.8008003,1.2235558
1.5545462,3.9711428,-1.7242553,3.3335779,2.76096,4.4456043,1.2295045,-6.350602,-2.2628005
-0.7622055,3.3146174,-0.55767304,2.8435872,4.9045644,3.1043172,0.85090375,-6.6761255,-1.0271351
-5.124196,3.8069758,-1.2986485,-0.8381213,5.248624,6.012687,1.1420159,-0.9737275,1.804923
-2.5314064,3.307626,-0.29968148,0.0470604,6.7051697,3.7582643,-1.2664738,-0.6620734,0.931145
-3.0971859,3.379163,0.97234935,-2.7603688,3.9567153,4.5589776,-0.2729855,-2.2907605,3.6159286
0.50080025,5.9410834,-0.29998547,3.028569,3.684517,2.0297422,-0.122642376,-6.0936866,-0.8268536
0.6760999,2.8183262,-1.0735162,2.8200037,3.858674,4.000858,0.9415325,-7.357579,-1.6784945
-3.055378,4.4964223,-1.064582,-0.71137524,5.102971,5.663858,-0.017904826,0.105210215,1.6603856
1.0050606,3.0950606,-1.1622667,3.1905005,5.066243,4.2789774,0.62527466,-4.1452537,-1.7796915
-4.593375,5.2433734,0.65448266,-2.2311149,3.5865383,6.092931,0.794117,-0.7121227,1.9129081
0.26007688,3.753287,-1.745496,3.166048,3.149306,3.3115327,1.6970527,-6.050584,-0.36130798
-4.0874696,2.2174418,2.6605325,-1.1962647,2.3788002,3.202872,1.0908344,0.9565776,-0.87696546
-3.1033816,3.7034292,-1.3205601,-1.5787709,3.8820128,5.6603575,0.49048564,-2.1932206,3.0833993
-3.100413,1.8358217,0.47281814,-2.239411,4.669036,5.705221,0.33285555,-1.7025836,2.2768967
-4.723837,0.5740168,2.3081117,-3.0764315,4.2484007,6.0288863,0.7994442,-1.2691728,0.48968917
-2.3427873,3.1669173,-1.072622,-0.13005292,4.99247,5.346742,-0.14583912,-1.8806115,0.18786824
-2.7786915,3.3478806,-0.5885814,-1.62236,5.6558924,4.5973606,-0.81352484,-1.1231294,3.6270392
-3.2434173,3.8643405,-0.67585725,-1.0397099,6.427988,5.728481,-0.5477141,0.88673073,2.0651903
2.3202028,3.1012752,0.30993432,3.254278,1.258588,0.2329816,1.6456436,-3.8593118,0.14055496
-2.2266278,1.0900364,2.7737107,-1.9710146,2.0552242,3.85817,0.42161378,0.86740464,-0.4929573
0.87466025,4.5473704,-1.0715461,2.763202,3.5736804,3.7792346,0.71343017,-5.3699036,-0.8713482
-3.2393239,2.2483685,-0.9521255,-0.6344451,5.5956616,4.31348,-0.076865725,-2.455648,2.129753
-0.65790236,4.571064,2.5735564,1.32679,2.498542,3.8398056,0.6745035,-5.187232,-3.826665
-3.2954721,4.1386085,-1.3521476,-1.1258858,4.8351955,7.571108,0.58710086,-0.010903744,0.871833
2.2488463,1.9675188,-1.0439401,2.6484416,2.1817763,3.476103,1.9435521,-4.6063633,-0.2199122
0.4954244,4.241694,-0.5984799,3.2364252,5.6078453,2.4067142,-0.0036032572,-3.13311,-0.33300763
-0.44040835,6.4335713,-0.942637,3.124005,3.0114,2.7306514,1.0511724,-5.4867,-0.5982992
0.8774303,4.2023234,-0.7088302,2.7067554,4.4650097,2.4365225,0.12480291,-4.7735767,0.3820243
-3.0041099,4.3772564,-0.9147071,-1.6135197,3.934062,4.7266455,-0.09769473,-2.3461716,3.492703
-3.3976185,3.4884374,-0.44616574,-1.4770385,4.9374475,4.2705846,-0.57217014,-3.4248939,2.7810447
0.9683851,0.8018958,1.6607469,1.9402875,3.8156621,3.7579892,0.7672305,-4.2213736,-3.5163403
-4.852652,5.839174,-1.3102201,-0.8857473,4.2575474,5.3756695,1.0335835,0.13227168,2.7991965
-2.1982586,2.0791047,-0.80588144,-1.2564603,5.703725,4.8711767,-0.670154,-1.9096696,2.6712317
0.13544667,3.8238091,-1.9919634,3.6581576,3.7431066,4.3298054,1.9559574,-4.488555,-1.6824975
-3.7915814,3.4823465,-1.0839585,-1.0498711,4.8250265,4.976926,0.34640074,-2.0851908,2.5282998
-0.27666724,4.2761636,-0.18961354,2.4497738,5.1692038,3.6067414,0.20997486,-5.1866374,-0.9393013
0.81536996,3.2711403,-1.4594781,3.2858171,3.610249,3.5170884,1.1561722,-6.488353,-1.4038967
-4.7918124,4.523501,0.014855314,-1.8503088,6.6838355,5.464423,-0.8049291,-0.47672972,2.702394
-3.8564296,3.6246402,-1.3864177,-1.0370313,4.8079348,4.4924393,0.6113013,-0.9248281,3.8195672
-0.52550495,3.9627135,-1.1407555,2.2896996,3.709818,2.9600637,1.3913531,-5.8008003,1.2235558
-3.5822458,4.3802137,0.9944778,-1.0795621,4.5379357,4.9763174,-0.15197355,-1.5908154,-0.06922942
-3.5406377,4.611465,-0.8880258,-1.2716075,5.7464685,6.3429093,-0.10708187,1.1066052,2.2162733
0.28513515,4.28346,-0.86475354,2.225342,4.2977314,5.5958414,0.8368834,-4.7860656,-1.7172421
-3.1003299,5.368608,-0.7643731,-0.47186843,4.682414,4.3462753,-0.40013102,-0.76536447,1.8061631
-2.3470788,2.7870343,-0.43148595,-0.6660993,6.1093516,3.835645,-1.1608441,-1.7523587,2.079291
-2.8180737,2.2010188,2.695185,-1.1204418,3.374884,3.1729136,-0.39785197,-1.0258781,-1.5844973
0.9381064,3.5563767,-1.4314368,2.8216212,4.232034,4.9263606,1.0718554,-4.222407,-1.3747859
-3.2841744,4.9298444,-0.6826536,-0.95545864,5.3776197,4.8921824,-0.48943046,0.04879096,2.4252834
0.10310758,2.4798992,-1.7259518,2.5430677,3.5740266,4.776454,1.9562236,-6.347422,-0.64408314
-4.2974877,4.2282863,-0.7148562,-0.2071819,5.304432,4.260469,0.064120196,-2.0707302,1.0956242
-1.6214514,1.2149526,-0.944068,0.076525375,6.2573423,4.7954016,-0.5885849,-1.7835234,0.40259022
-0.5075699,2.664227,-0.37927598,1.9931,5.395425,4.7541957,0.68092346,-6.1741867,-1.122723
-3.688092,2.826757,-1.1509416,-0.16467789,5.5434875,5.286566,0.4196482,-1.6921103,0.6852052
-2.7307138,3.3769495,-0.75141317,-0.7577479,4.8053503,5.1150503,-0.36551887,-2.9197717,0.9418248
-4.1332145,1.9690965,2.7518096,-1.9409052,2.039284,3.8259797,1.1647446,0.37816313,-0.34667307
-3.7995806,4.516892,-0.116356924,-0.7371141,5.849897,5.7328277,-0.77000356,-1.9413265,-0.2586363
-3.4218578,4.1028457,-0.38442224,-0.75493336,6.3173647,5.715617,-0.71811056,-0.29132637,0.7122384
-4.913322,3.9484458,-1.4531177,-1.2707781,5.1250257,7.2887506,1.3030145,-0.14825115,1.7734133
1.0668126,5.347853,-1.5473474,3.0992372,2.256153,3.4641743,1.1652832,-6.052885,-0.88063675
-2.19801,1.20225,2.529223,-1.1486448,2.9732945,3.471408,0.22412255,1.864909,-1.0643306
-3.0635595,4.979926,-1.0678589,-1.2478968,4.25173,5.2436643,0.022749685,-0.6776149,2.9039445
-3.4099755,5.034097,-0.71448,-0.7248415,5.1998215,4.95304,-0.3492505,-0.31541535,1.8219768
-5.1104903,4.427836,-1.5176069,-0.5659789,4.853117,6.3876534,1.4548635,-0.35710797,1.3198073
-2.4260957,3.8016837,-1.2451832,-0.819556,4.866906,4.699671,-0.11624505,-0.2773023,3.000655
-4.0481176,4.0199423,-0.8594909,-2.0406954,4.535244,6.1830482,0.293695,-2.2078671,2.9121165
-3.3829918,3.5182025,-0.72406286,-2.1154592,5.702712,6.5685186,-0.29716942,-0.44910797,2.9966521
0.2976712,4.4400434,-1.0110699,1.946045,2.832053,5.4517565,1.2556583,-6.993586,-1.4187348
0.87466025,4.5473704,-1.0715461,2.763202,3.5736804,3.7792346,0.71343017,-5.3699036,-0.8713482
-2.5877693,4.0470624,-1.2645731,-0.67179394,4.337463,5.346101,0.1320807,-1.251205,1.7092768
-4.4650273,3.532728,-0.506957,-1.8606702,6.150323,5.7795587,-0.19495553,-1.0109202,2.9651985
-2.074087,3.1030958,0.7015552,-0.6726283,3.7449973,2.7893987,-0.33611426,-2.7230976,1.361496
0.52794933,4.405077,2.0462594,1.4997903,0.29694933,3.5250072,2.1660454,-2.6374269,-2.4252386
1.8904319,1.9102019,1.279809,3.2568085,3.3231056,-0.09347348,0.9090357,-3.8640225,-0.55772245
-5.589002,4.876087,0.83741087,-1.9947697,4.7216077,4.742546,0.654703,-0.2568018,2.838695
-0.073691,1.963601,2.8728325,1.6320374,4.148789,3.0135612,0.3633159,-2.8991258,-3.4463234
-5.6930513,4.603209,-0.74356633,-1.1219441,5.689934,6.6691666,0.7340139,-0.9438576,0.9371496
-0.21355474,3.824002,-0.82741314,3.3872411,4.9695263,3.3507822,0.789363,-5.2183356,-1.7660487
-1.9477603,3.1032813,-1.6679711,0.016929954,5.00009,5.125248,0.265371,0.24697796,1.6169834
-3.4662938,3.971453,-0.6178562,-0.50100136,5.7301855,4.2165003,-0.47787127,-1.1140978,1.8484203
-5.313761,4.097463,-0.2131166,-1.40318,6.372757,4.541545,-0.2711365,-1.4215199,2.8977094
-4.2998705,2.5668077,-0.50595623,-1.7108655,5.4575233,5.9075,-0.015731461,-3.8734646,1.614922
-1.2723889,0.27375686,1.2428292,-0.76384354,2.3779037,4.2406244,0.75857306,-0.071974546,-1.3438689
-3.5178666,4.3901124,-0.7028555,-0.17484227,4.9351854,4.0053906,-0.2473073,-2.2240276,1.1243435
-3.320737,3.7387662,-1.3639568,-2.037843,4.5038667,7.962775,0.67312187,-0.61138934,2.1593816
-2.4260235,3.052972,-1.4830014,0.017065793,4.8052955,4.578956,0.27169713,-1.1726485,1.526555
-2.9681425,5.5038896,-1.219514,-0.39476696,2.9235566,3.980598,0.39434025,-2.3978062,2.1559367
-1.0056249,4.767525,0.0069298036,1.2875589,4.26766,4.3197174,0.5995297,-6.304598,0.22878617
0.45349658,5.24071,-0.5252314,2.197421,3.6956658,3.0984073,0.28156605,-5.43293,0.32359612
-4.203398,5.1495457,0.13065903,-2.757162,5.376462,5.839999,-0.9571121,-1.7244934,3.4811912
1.0901922,4.113978,-0.9118435,3.155729,3.865734,3.669529,0.41843617,-6.3232517,-2.0815272
-0.8999642,5.626599,-0.7968299,2.439223,3.6039014,5.2407675,1.3274188,-5.5279903,-1.9604776
0.64688015,5.7406297,-1.579708,3.0084946,2.9857829,3.8942096,1.2807761,-3.6849098,-0.39330912
-0.6744665,4.566706,0.7983106,1.4345402,3.5606658,4.814406,1.3389809,-4.457441,-1.1929058
-2.939467,3.9768794,-1.6546868,0.26658234,4.521292,5.224077,0.72427696,-0.42108026,0.8116675
-3.9594278,1.8618089,0.7356631,-1.7894218,5.501625,5.3344097,0.25426462,-1.7203698,1.4823587
-2.6742568,2.681168,-0.42196888,-0.9863261,5.763177,5.200171,-0.85051924,-2.742722,0.9716191
-4.817635,3.8565342,-0.41860408,-0.4784566,5.634961,4.7917795,0.00032939762,-3.0141516,0.44967443
-2.6384199,2.4100351,-1.2699645,-1.4998437,5.3636003,6.9433613,0.18548623,-0.8174897,1.9782639
-3.4397712,3.0897129,-0.5067192,-0.9166881,5.6973023,3.3347182,-0.6325886,-2.431903,3.1072521
-2.3736086,1.9652914,-0.770951,-1.3108447,5.8899994,5.509856,-0.59911656,-1.8831208,2.0895152
-3.545432,3.9470952,-1.4764351,-1.9890047,3.604812,7.398423,1.0324465,-1.9022087,2.4425519
-3.545556,4.3769975,-0.6694171,-1.8231546,5.3322935,6.179249,-0.29567817,-0.5261214,2.6684904
-4.205796,2.6930919,-0.8280775,-1.1032591,5.703989,5.1007824,0.18447104,-2.3526921,2.1830182
0.59228027,2.5795128,-0.6384013,2.3993843,4.2776136,4.0653996,0.5633158,-7.666682,-1.5132115
-3.7667823,3.8435934,-0.7448686,-2.1272175,5.536461,6.0090165,-0.17029434,-0.5050829,3.6435704
-4.446987,3.5434077,-0.25548834,-1.8139468,6.0470724,5.29148,-0.46830067,-2.0698204,2.6865902
-4.696749,2.6765249,-1.1776029,-0.5833341,5.6057034,5.79665,0.8834052,-2.057556,1.033136
-3.1587596,5.122967,0.054706026,-0.36585966,2.647379,4.023958,0.97909486,-0.9206723,0.9087501
-2.513888,3.2045782,-1.2987946,-0.34695086,5.043409,6.2314024,0.19593778,-0.9767971,0.31312442
-2.5331757,4.000199,-1.4777615,-0.12436989,5.1007595,5.5398602,0.25849542,0.777291,1.3792833
-1.2837468,2.6562135,1.4731473,2.517154,3.194986,3.4115646,1.86436,-4.1480985,-3.9642386
-0.39827037,4.179026,-0.22227521,2.2886598,5.137623,2.885543,0.23471966,-5.140003,0.2525372
-3.9124234,4.237508,-1.178591,-1.4529163,3.7428849,7.0571933,0.90079874,-2.721945,1.1054246
-2.8296452,4.526126,-0.87206227,-0.39264557,4.8477936,4.7278695,-0.31917316,-1.103458,1.3106564
1.6396033,3.3134313,-0.80452394,2.1297264,0.92811775,4.4296365,2.2651231,-6.1134977,-0.8955668
0.93229747,3.1965106,-2.2416067,3.7802656,3.3162,3.179047,1.8162024,-5.1052,-0.6526057
0.836733,3.7844756,-0.7856526,2.4322283,3.9093196,4.777943,0.5654908,-6.5044994,-1.9142377
0.6290935,3.188355,-0.6203545,1.5571784,4.500535,4.6686172,0.4537919,-5.547186,0.15775007
-2.4554677,1.9283749,-0.94308466,-1.8571953,6.11405,5.762055,-0.42018697,-0.4287661,3.689183
-1.0048063,5.9729476,-0.047873568,2.1830332,3.947749,3.3161495,0.47385615,-6.186057,-0.52903813
-3.633524,4.324576,-0.3695534,-0.8899988,5.9581456,6.277073,-0.5543219,-0.90394956,0.16376358
-5.2018094,3.0006669,-0.6582543,-2.1687279,5.7703204,6.334225,0.42066112,-2.3271441,2.893754
-2.6915696,1.9168583,-0.98491186,-2.0932157,5.6930337,6.8184443,-0.1665023,-1.4078987,2.7656205
0.063145764,4.2992697,-0.09192951,1.3613434,4.286742,4.959008,0.22366682,-6.36569,-0.6615621
-4.355724,4.3341737,-0.05384655,-2.1190097,5.4325075,6.5782337,-0.5174619,-2.6716013,1.4153689
-4.6796384,6.1798863,-0.59163326,-1.0508788,4.313641,5.790279,0.2485601,-1.5120397,1.1312271
0.57530844,6.1228986,-1.8561437,3.3857205,1.7554623,3.708555,1.711866,-5.7557497,-1.2062201
-3.5584555,2.1697867,2.4457343,-2.1517477,3.2618954,4.8704014,0.1477642,-1.0438129,-0.8312821
-3.995448,2.6742399,1.9142318,-1.7856454,3.592081,2.6286585,0.77935314,-1.3055719,2.8256319
-3.6609328,2.6531239,-0.30681926,-1.8443463,6.299404,5.776478,-0.6748987,-2.0865588,2.275923
-3.383408,4.16193,-1.324229,-1.2777369,3.4438076,5.5811605,0.71105313,-2.7706387,2.396067
-2.6473217,3.919621,-0.6741534,-1.0243949,4.668216,4.3726945,-0.59635043,-2.4579911,2.2718465
-4.662969,2.998807,-0.7117229,-1.5724608,5.823203,4.761945,0.1850686,-1.8533186,3.5706596
1.1800119,3.067465,-1.5328178,2.4662492,3.7858984,5.264815,1.1988403,-5.152651,-1.138618
-3.5386357,3.4955857,-0.0882407,-0.98524976,6.95368,6.0351877,-1.0186834,-0.71120566,0.36119956
-2.742615,5.10364,-1.5413254,-0.41685817,3.537543,4.490739,0.48387393,-0.76380354,2.5957394
-2.7288709,3.374947,-0.35139638,-0.68364215,5.814987,4.405186,-1.0158844,-2.0993462,1.2786072
0.81755936,5.3410497,-0.74412423,3.3582294,3.8540335,2.046978,0.14937979,-5.233821,-0.7109429
-2.9918694,2.938002,-1.6216443,-0.18531892,4.4999256,3.415967,0.5904283,-1.616152,3.2848244
-4.167359,3.3010595,-0.9076571,-0.93323696,5.854233,6.429687,0.32110134,-1.0251284,0.9317606
-1.800356,2.16637,-0.870858,0.04437688,5.9817104,3.9902446,-0.76565975,-1.4566944,1.1946203
-3.7241242,1.5838534,1.4422959,-2.071012,3.2026641,5.9080963,0.8680245,-2.1218996,-0.75016177
1.975655,4.357561,-0.57250994,3.4586647,1.3463234,1.8097832,1.4985278,-5.397805,-1.0505438
0.29520714,4.6895976,-1.3090327,2.0482013,3.1067367,3.7256398,1.2645448,-4.952255,1.2052244
-2.993454,3.9252768,-0.56756645,-1.7594901,4.7085257,5.1599207,-0.53996664,-2.4402242,2.8371747
-1.8913459,4.1371503,-1.6987041,0.6082772,4.109826,4.265081,0.32213977,-0.48323825,1.0406357
0.6202644,1.0309058,3.1926997,0.7751584,2.152077,2.90497,1.1238223,-2.4784458,-2.0990303
-4.362266,3.6173131,-0.4265551,-1.7165499,6.158051,6.8309593,-0.19412428,-1.1951467,1.3673677
0.007968789,2.5236125,1.2258217,0.6020429,1.2622683,5.883085,2.314431,-4.6810226,-2.4364934
-3.7915814,3.4823465,-1.0839585,-1.0498711,4.8250265,4.976926,0.34640074,-2.0851908,2.5282998
-4.428138,4.22554,-0.5360665,-1.1230875,5.889223,4.7111998,-0.23095956,-0.94175345,2.614291
-3.167122,2.9608052,-1.5196946,-0.5015838,4.2277904,5.932119,0.8250024,-2.6283126,0.7880367
-4.6328063,4.300554,-0.039757323,-2.4429529,6.0177174,5.2514415,-0.7007501,-1.4149259,3.9100862
-4.396176,6.308368,-1.105143,-1.4906107,3.943411,6.493783,0.72603005,0.05486968,2.4669936
-2.5731835,3.6664312,-0.9103865,-0.1312069,5.6882915,4.821191,-0.4344851,-0.32777563,1.0432925
-5.552999,5.085691,-1.0276587,-1.4094352,5.5042515,5.4549932,0.75551045,0.529015,3.6338172
-4.1782937,5.0861454,-0.893809,-0.5300294,4.7934084,4.0457616,0.15120059,-1.1025091,2.4592555
-1.4826754,3.4375637,-0.5352295,-0.6959982,1.7145045,3.981687,1.1678816,-1.8721957,2.054901
0.09751976,2.118119,2.1210842,1.5157334,1.7223564,3.2799425,1.5870154,-4.8095937,-3.0186925
0.71814954,3.7178414,-1.0435041,2.9311438,3.5353014,2.3377144,0.6960485,-6.915365,-0.106424384
-3.0263553,3.649924,-0.85431,-1.5063392,5.114251,5.931969,-0.22278836,-1.259564,2.2934246
-2.3408194,3.0293787,-1.5759926,-1.2178484,4.856783,5.226284,0.30916378,0.24444774,3.9418688
-2.0061724,4.2224755,-1.5477984,0.8300322,4.989181,4.0238113,0.095685504,1.0134077,1.1822536
-3.4258535,5.2893305,-1.0424614,-0.8979515,4.5882077,4.908494,0.04623749,-0.08753142,2.721187
0.76184595,4.6977,-0.9141515,2.581764,2.633031,2.4704118,0.6659651,-7.5773077,0.041390307
2.1203103,1.8420856,-2.2433264,3.5547538,3.988198,4.277899,1.3644464,-4.532049,-1.3504543
-2.8052335,3.192736,-0.31542557,-1.1310376,6.027522,4.5202146,-1.0792284,-1.7769982,2.1426735
-4.3945775,4.630112,-0.3855117,-1.6249118,5.9316206,5.0432205,-0.45945075,-0.47670493,3.1858988
0.15672815,3.1497643,-0.15912195,1.8730716,5.868662,4.734005,0.009386443,-4.652742,-0.8529759
-0.1558454,4.837567,-1.649853,4.09699,3.703695,2.2708468,1.5161817,-4.690061,-0.914033
0.113284715,4.6266165,-1.005586,3.1248524,4.275571,4.7935743,0.9422186,-4.8929195,-2.5804608
-4.3940454,4.658112,-0.98227745,-1.3673388,5.68396,5.8563786,0.27348775,0.8523652,3.0621378
-3.8313065,4.315294,-1.5260307,-1.6682308,3.5461771,6.4899426,1.1036338,-1.7488234,2.865727
-4.207105,5.469641,-1.416761,-0.43582526,3.9357588,5.7512836,1.0288455,-0.67719775,1.31002
0.21374476,5.3752847,-0.14113994,2.0435832,3.6424935,3.7829406,0.13772321,-6.632772,-0.91092545
-3.5178666,4.3901124,-0.7028555,-0.17484227,4.9351854,4.0053906,-0.2473073,-2.2240276,1.1243435
-2.7141228,3.2456658,-1.1856319,-0.47023192,5.661463,6.3003874,0.052450143,0.043010682,0.70611656
-5.406882,3.8338795,-0.08979888,-2.3878152,6.493499,6.02608,-0.3091631,-1.4583101,3.1505003
0.6593472,3.0568545,-0.6104943,1.3349044,4.45549,4.5830293,0.44171187,-5.581731,0.6851767
0.24717176,5.2962127,-0.9369413,2.0724406,2.7449446,3.8056734,0.99275374,-6.1990175,0.1811825
-5.0463142,6.6751018,0.28356618,-2.1817622,5.0468903,5.5768337,-0.7535506,-1.6276428,2.431244
1.7481785,1.6575203,-1.1415056,2.854234,4.7985334,3.5671785,0.37224868,-6.008166,-0.90148205
-4.75268,3.5568721,-0.78900605,-2.0688102,5.516342,7.5438385,0.48651883,-1.5029366,1.7587095
2.0689938,3.3472784,-2.2270567,3.3698337,2.192203,4.166865,1.5676985,-6.4501076,-1.472872
-4.123594,5.4864492,-0.7959619,-0.44685474,4.0979667,5.52243,0.3456782,-2.301055,0.1953829
-2.1408825,2.7174919,-1.5868165,-0.24285558,4.4436474,4.218632,0.28288594,-1.7309831,2.377437
0.6918155,3.1006334,-1.442872,1.6567533,3.1433866,5.5488954,1.532383,-6.08494,-0.060526006
-4.619728,4.011185,-1.082144,0.22107515,5.411583,4.494373,0.6263825,-1.3712138,0.7788871
-5.2729707,5.0241427,0.13378815,-2.3266387,5.925197,7.0806956,-0.4485416,-1.7662219,1.3891642
0.4101323,5.647871,-1.5415616,1.8444315,2.1151211,4.1661253,1.5515952,-4.886962,1.4153014
0.6308123,4.701074,-1.4619956,2.4321907,2.441731,4.592329,1.4508162,-6.3292723,-0.7813578
-2.754641,4.07912,-0.85669565,-0.09836492,5.582881,4.8728547,-0.41715023,-0.30263785,0.8449289
-5.0252624,4.3072486,-1.4067175,-1.0645536,5.1550546,7.2042446,1.2820607,0.06349936,1.4403827
2.3238392,2.340974,-2.014146,3.6569548,3.5854967,2.6879601,0.9249232,-5.485397,-0.4835068
0.4082601,4.485559,-0.2904814,2.718607,4.780263,2.7700703,-0.0633967,-5.3396626,-0.6465204
-0.44214952,5.0526853,-1.2111007,1.9728997,2.9683368,4.7999125,1.6480733,-5.456509,0.051012464
-0.039307706,4.0698647,-1.1045055,2.8669221,4.215849,3.5401354,1.0854615,-5.026044,-0.4995051
-1.9273099,1.7215178,-1.485206,-0.9081123,5.156028,6.1316566,0.17727312,-1.3899325,1.7220309
1.3862859,3.4531019,-1.0137433,3.9135015,5.0545044,1.7911172,0.035597168,-4.493887,-1.0261577
-2.6247292,4.0909696,-1.1633137,0.035919815,5.4103165,5.1033382,-0.10318551,0.36910084,0.958029
-2.1001906,4.3215404,-1.3350497,0.22874823,4.4179544,3.7215412,-0.11565644,-0.66084903,1.8378867
0.12896645,4.822668,-0.33599693,2.0694685,3.16866,3.566531,0.48017696,-7.8565364,-0.80548173
-3.1213999,2.9817364,-0.30864507,-2.0893023,5.2804317,6.0151997,-0.71699846,-3.3022172,2.0353823
-3.2697942,2.3002493,-1.2241224,-0.90423656,5.340231,4.829273,0.26895905,-1.8833178,2.6881588
-2.9697154,3.0858884,-0.23156114,-1.7019602,6.4377494,4.59315,-1.2132173,-1.0524708,3.3764582
0.27659357,4.269538,-0.22106476,1.9550744,4.367667,3.8290868,0.14119706,-6.1410503,-0.4714678
-4.5966687,3.1034153,2.6006951,-1.4198285,2.0765426,3.686231,1.2155192,0.5339892,-1.0033761
-1.8666314,2.5068498,-1.6899438,-0.37136796,5.183779,5.372612,0.26961067,0.25140318,2.208389
-1.8781934,2.0028214,-1.6643106,-1.0493337,5.1833944,5.613476,0.29994974,0.06794348,3.288205
-2.478758,4.375383,-1.2574564,-1.0098345,3.9253428,4.5914626,0.032235347,-1.355961,3.1256473
0.31069124,4.6351113,-0.14482565,2.0825732,4.6711583,2.997465,-0.116361834,-5.203088,0.28994244
-0.19731367,3.4311333,-2.2414424,3.8753936,3.2501035,4.0362678,2.4235992,-5.8420243,-1.7901073
-2.7386694,5.0373793,-1.4530741,-0.6011903,3.8080652,5.2416306,0.4064679,-0.47395918,2.1498866
-4.138804,4.6842036,-1.4098412,-1.3630608,4.75178,5.5427523,0.7380388,0.49229804,3.8160086
-4.081797,3.2171848,-0.6106828,-2.4094718,5.3050756,5.6349077,-0.110558175,-2.2660365,3.938203
-4.119406,4.930115,-1.2904959,-1.404341,5.100078,5.8032017,0.5392808,1.2060719,3.677275
-2.227838,3.229317,-1.5223998,-0.5092306,5.4167066,5.0523596,0.13692164,1.1502975,2.909712
-3.3232563,4.0490947,-0.98952186,-0.86163604,5.771372,6.7657027,0.03485223,0.59018797,0.9252797
1.653129,2.1712625,0.3799736,2.7804205,4.069166,1.7828207,0.40948305,-5.2439823,-0.64997774
1.7831072,3.251612,-2.1107192,3.3814242,3.2532337,4.008498,1.3734641,-4.791184,-0.95209676
0.49577153,4.364864,-0.5703202,2.238249,4.247695,3.9424903,0.37027785,-5.309577,-0.52050304
-4.5185523,5.955193,-0.45947784,-0.48129186,4.753326,3.9214842,-0.19313565,-1.6635115,1.6907665
-0.066096894,2.8459737,-1.0999563,2.1586297,4.4885044,5.186731,1.3221078,-5.4964347,-0.8405714
0.733199,0.17211086,1.8290049,0.8594506,3.1969736,4.682925,1.3260658,-4.0021706,-2.3574252
-1.7041061,2.984687,-1.7512794,0.8690202,5.100849,4.959194,0.29693824,0.1519281,0.1375907
-1.4350779,2.4001794,-0.52041346,2.2383883,5.2603726,4.275612,1.288455,-7.0064716,-1.0119739
-4.636892,3.2491214,-0.24234696,-1.9888397,6.1234837,6.2770457,-0.30580303,-2.3974397,1.9094431
-1.8451499,1.5659455,-1.197114,-0.3285235,5.756094,5.5477343,-0.20736894,-1.5115454,0.77527946
0.75510705,3.3171785,-0.7050105,2.6140802,5.014717,4.067496,0.3305978,-4.8521204,-1.1150771
-2.5681324,2.48779,-1.2442402,-2.046739,5.1779637,6.2941494,0.062220953,-0.6912814,3.7739434
-3.1181095,3.9304645,-0.58871955,-0.6103107,5.1778173,5.91434,-0.39482448,-2.3113346,-0.22881526
1.975655,4.357561,-0.57250994,3.4586647,1.3463234,1.8097832,1.4985278,-5.397805,-1.0505438
0.57084084,3.4085357,-1.0692751,1.8326529,3.7273998,4.3506546,0.9925888,-5.7566724,0.45762604
-1.7248737,2.3559291,-1.2553701,-0.11319223,4.8193583,4.6440034,-0.18028906,-2.3366623,1.0049102
-4.3083205,3.0510485,-0.72960037,-1.6492339,5.0882206,6.454686,0.30161336,-3.2931721,1.3754711
-3.3149996,4.645503,-0.6669466,-1.32849,5.5896053,5.069579,-0.52944964,0.27439967,3.0708437
-4.0106473,3.0859437,-1.8008257,-0.42160705,4.533531,6.052142,1.4088851,-1.4036468,1.3867202
-3.5857432,3.0970967,2.8998792,-1.6485038,2.3821366,3.7452192,0.32813936,0.52309996,-1.1563294
-1.842751,2.1804352,-1.1337452,-0.23531213,5.9045963,4.4916887,-0.48319343,-0.63206,1.8401834
-0.8458407,2.1460989,-0.43748337,-0.039845258,3.2602773,2.2198792,0.41268435,-0.8122212,2.7626648
